komentar,emosi,sentimen
"Gak masuk akal sih, masa kejadian kayak gitu ga ditindak?, sekian aja sih",negatif
"Fix banget, malu banget ama instansi yang harusnya melindungi, any thoughts?",negatif
"Lo pernah liat video itu gak, kok bisa diem aja sih? 😤, tetap waspada guys 💪",negatif
"Ini mah keterlaluan, penasaran sama klarifikasi dari pihak polisi, gimana menurut lo?",netral
"Btw guys, bener-bener kehilangan rasa aman sih, peace all ✌️",negatif
"Gokil sih, masih banyak orang baik yang peduli, gimana menurut lo?",positif
"Asli parah, malu banget ama instansi yang harusnya melindungi, curious ama pendapat lain",negatif
"Asli serem, fungsi polisi buat apa kalo gini?, ini opini pribadi",negatif
"Baru ngeh deh, miris banget lihat pembiaran kekerasan gitu, gak ada maksud jelek",negatif
"Miris banget, pengen tau ending-nya gimana nanti, setuju gak?",netral
"Asli serem, semoga pelaku dan pembiar dihukum adil, penasaran ama opini kalian",positif
"Gokil sih, tugas polisi bukan jadi kameramen, setuju gak?",negatif
"Anjir sumpah, jangan takut speak up soal ketidakadilan, no hate ya",positif
"Serius deh, kalo rakyat kecil, pasti udah ditangkap tuh, gimana menurut lo?",negatif
"Asli parah, viral kayak gini penting biar dibuka matanya, tetap waspada guys 💪",positif
"Kocak tapi miris, semoga korban dapet bantuan hukum, peace all ✌️",positif
"Gue baru kepikiran, harusnya viral biar ditindak, no hate ya",positif
"Gak masuk akal sih, masa kejadian kayak gitu ga ditindak?, good vibes only",negatif
"Anjir sumpah, masih nunggu penjelasan dari pihak berwenang, gak ada maksud jelek",netral
"Btw guys, semoga pelaku dan pembiar dihukum adil, sekian aja sih",positif
"Gue setuju sih, banyak yang masih debat soal video itu, semoga bermanfaat",netral
"Fix banget, doain korban kuat dan sehat terus, any thoughts?",positif
"Asli serem, respect sama orang yang rekam dan sebarin videonya, gimana menurut lo?",positif
"Baru ngeh deh, bikin malu banget sih polisi cuma rekam doang, sekian aja sih",negatif
"Anjir sumpah, polisinya malah nontonin, sumpah absurd, let’s discuss",negatif
"Anjir sumpah, liat-liat dulu aja deh, gak ada maksud jelek",netral
"Gue baru kepikiran, masyarakat gak boleh diam aja sih, semoga bermanfaat",positif
"Ini mah keterlaluan, jangan takut speak up soal ketidakadilan, any thoughts?",positif
"Lo pernah liat video itu gak, harusnya viral biar ditindak, setuju gak?",positif
"Sadar gak sih, tindakan kayak gini harusnya dilawan bareng-bareng, lagi rame nih",positif
"Gokil sih, lagi trending banget di explore, any thoughts?",netral
"Bener juga ya, semoga institusi berbenah, let’s discuss",positif
"Fix banget, banyak yang masih debat soal video itu, peace all ✌️",netral
"Gokil sih, tugas polisi bukan jadi kameramen, gimana menurut lo?",negatif
"Gokil sih, pengen tau ending-nya gimana nanti, sekilas pikiran aja",netral
"Menurut gw, debt collector liar makin berani karena dibiarin, cmiiw ya",negatif
"Btw guys, masyarakat gak boleh diam aja sih, let’s discuss",positif
"Sadar gak sih, viral kayak gini penting biar dibuka matanya, penasaran ama opini kalian",positif
"Menurut gw, masih nunggu penjelasan dari pihak berwenang, good vibes only",netral
"Miris banget, semoga korban dapet keadilan 🙏, lagi rame nih",positif
"Serius deh, miris banget lihat pembiaran kekerasan gitu, santai aja bacanya",negatif
"Gue baru kepikiran, kita harus bareng-bareng jaga keadilan, no hate ya",positif
"Gak masuk akal sih, semoga korban dapet keadilan 🙏, sekilas pikiran aja",positif
"Gue setuju sih, gak ngerti ama logika aparat sekarang, apa pendapat kalian?",negatif
"Bener juga ya, semoga ini jadi titik balik perubahan, any thoughts?",positif
"Ini mah keterlaluan, doain korban kuat dan sehat terus, ini opini pribadi",positif
"Gue baru kepikiran, mudah-mudahan jadi pelajaran buat semuanya, apa pendapat kalian?",positif
"Miris banget, debt collector liar makin berani karena dibiarin, no hate ya",negatif
"Gue baru kepikiran, pro kontra banget sih ini, curious ama pendapat lain",netral
"Miris banget, pengen tau ending-nya gimana nanti, lagi rame nih",netral
"Serius deh, lagi trending banget di explore, setuju gak?",netral
"Ini mah keterlaluan, akhirnya banyak yang buka suara soal ini 👏, santai aja bacanya",positif
"Lo pernah liat video itu gak, rame banget yang repost, penasaran ama opini kalian",netral
"Asli parah, miris banget lihat pembiaran kekerasan gitu, cmiiw ya",negatif
"Serius deh, polisinya malah nontonin, sumpah absurd, no hate ya",negatif
"Btw guys, harusnya viral biar ditindak, cmiiw ya",positif
"Nyata banget ini, semoga institusi berbenah, let’s discuss",positif
"Baru ngeh deh, malu banget ama instansi yang harusnya melindungi, penasaran ama opini kalian",negatif
"Kocak tapi miris, rame banget debatnya di medsos, any thoughts?",netral
"Sadar gak sih, doain korban kuat dan sehat terus, peace all ✌️",positif
"Asli parah, semoga korban dapet bantuan hukum, curious ama pendapat lain",positif
"Baru ngeh deh, viral kayak gini penting biar dibuka matanya, sekian aja sih",positif
"Anjir sumpah, kalo rakyat kecil, pasti udah ditangkap tuh, cuma share aja",negatif
"Sadar gak sih, kita bayar pajak buat ditontonin doang?, tetap waspada guys 💪",negatif
"Bener juga ya, lagi trending banget di explore, cuma share aja",netral
"Miris banget, harusnya viral biar ditindak, cuma share aja",positif
"Asli parah, viral kayak gini penting biar dibuka matanya, gimana menurut lo?",positif
"Kocak tapi miris, bener-bener kehilangan rasa aman sih, let’s discuss",negatif
"Asli parah, kalo rakyat kecil, pasti udah ditangkap tuh, cuma share aja",negatif
"Btw guys, jangan takut speak up soal ketidakadilan, let’s discuss",positif
"Gue setuju sih, semoga institusi berbenah, peace all ✌️",positif
"Nyata banget ini, semoga pelaku dihukum setimpal, any thoughts?",positif
"Fix banget, kok bisa kejadian di depan mapolri?, lagi rame nih",negatif
"Gue baru kepikiran, kita harus bareng-bareng jaga keadilan, cmiiw ya",positif
"Anjir sumpah, kok bisa kejadian di depan mapolri?, cmiiw ya",negatif
"Lo pernah liat video itu gak, semoga pelaku dihukum setimpal, cuma share aja",positif
"Asli parah, lumayan viral nih kasusnya, curious ama pendapat lain",netral
"Baru ngeh deh, semoga korban dapet bantuan hukum, any thoughts?",positif
"Gue setuju sih, harusnya viral biar ditindak, any thoughts?",positif
"Lo pernah liat video itu gak, semoga pelaku dihukum setimpal, apa pendapat kalian?",positif
"Baru ngeh deh, viral kayak gini penting biar dibuka matanya, peace all ✌️",positif
"Nyata banget ini, respect sama orang yang rekam dan sebarin videonya, santai aja bacanya",positif
"Gak masuk akal sih, semoga institusi berbenah, any thoughts?",positif
"Menurut gw, ini kalo gak viral, bakalan hilang gitu aja, gimana menurut lo?",negatif
"Menurut gw, gak ngerti ama logika aparat sekarang, setuju gak?",negatif
"Gue setuju sih, masih banyak orang baik yang peduli, curious ama pendapat lain",positif
"Fix banget, polisinya malah nontonin, sumpah absurd, santai aja bacanya",negatif
"Bener juga ya, semoga institusi berbenah, sekian aja sih",positif
"Asli serem, doain korban kuat dan sehat terus, ini opini pribadi",positif
"Gue baru kepikiran, ini kalo gak viral, bakalan hilang gitu aja, good vibes only",negatif
"Baru ngeh deh, kalo rakyat kecil, pasti udah ditangkap tuh, ini opini pribadi",negatif
"Gue baru kepikiran, semoga ini jadi titik balik perubahan, any thoughts?",positif
"Menurut gw, lagi trending banget di explore, good vibes only",netral
"Asli serem, semoga pelaku dan pembiar dihukum adil, any thoughts?",positif
"Gak masuk akal sih, viral kayak gini penting biar dibuka matanya, sekian aja sih",positif
"Kocak tapi miris, semoga pelaku dan pembiar dihukum adil, no hate ya",positif
"Gak masuk akal sih, ini bukan cuma salah pelaku, yang diem juga bersalah, peace all ✌️",negatif
"Anjir sumpah, kok bisa diem aja sih? 😤, sekilas pikiran aja",negatif
"Kocak tapi miris, penting banget edukasi hukum ke masyarakat, setuju gak?",positif
"Nyata banget ini, malu banget ama instansi yang harusnya melindungi, good vibes only",negatif
"Gue gak habis pikir, semoga korban dapet bantuan hukum, cuma share aja",positif
"Gue baru kepikiran, semoga pelaku dihukum setimpal, sekilas pikiran aja",positif
"Kocak tapi miris, kebetulan nongol terus di FYP, apa pendapat kalian?",netral
"Kocak tapi miris, masa kejadian kayak gitu ga ditindak?, curious ama pendapat lain",negatif
"Anjir sumpah, kita harus bareng-bareng jaga keadilan, gimana menurut lo?",positif
"Nyata banget ini, ini bukan cuma salah pelaku, yang diem juga bersalah, santai aja bacanya",negatif
"Lo pernah liat video itu gak, penasaran sama klarifikasi dari pihak polisi, santai aja bacanya",netral
"Btw guys, parahnya bukan main, udah jatuh ditimpa kamera polisi, peace all ✌️",negatif
"Nyata banget ini, semoga institusi berbenah, gimana menurut lo?",positif
"Menurut gw, jangan-jangan udah biasa diem aja?, no hate ya",negatif
"Btw guys, kita harus bareng-bareng jaga keadilan, penasaran ama opini kalian",positif
"Fix banget, ini bukan cuma salah pelaku, yang diem juga bersalah, lagi rame nih",negatif
"Menurut gw, penasaran sama klarifikasi dari pihak polisi, sekilas pikiran aja",netral
"Nyata banget ini, sekilas kayak pembiaran, tapi pengen liat konfirmasi dulu, no hate ya",netral
"Sadar gak sih, kebetulan nongol terus di FYP, cmiiw ya",netral
"Anjir sumpah, semoga pelaku dan pembiar dihukum adil, santai aja bacanya",positif
"Asli serem, ini bukan cuma salah pelaku, yang diem juga bersalah, sekilas pikiran aja",negatif
"Nyata banget ini, bingung ama kronologinya, santai aja bacanya",netral
"Fix banget, kita bayar pajak buat ditontonin doang?, penasaran ama opini kalian",negatif
"Kocak tapi miris, akhirnya banyak yang buka suara soal ini 👏, cuma share aja",positif
"Serius deh, kok bisa kejadian di depan mapolri?, gak ada maksud jelek",negatif
"Bener juga ya, akhirnya banyak yang buka suara soal ini 👏, peace all ✌️",positif
"Serius deh, masyarakat gak boleh diam aja sih, tetap waspada guys 💪",positif
"Gokil sih, mudah-mudahan jadi pelajaran buat semuanya, gimana menurut lo?",positif
"Kocak tapi miris, ini kalo gak viral, bakalan hilang gitu aja, cuma share aja",negatif
"Gue baru kepikiran, masih coba cerna kenapa gak ada yang bantu, semoga bermanfaat",netral
"Sadar gak sih, semoga korban dapet bantuan hukum, cuma share aja",positif
"Btw guys, polisinya malah nontonin, sumpah absurd, any thoughts?",negatif
"Baru ngeh deh, semoga Polri mau introspeksi, setuju gak?",positif
"Bener juga ya, masa kejadian kayak gitu ga ditindak?, sekilas pikiran aja",negatif
"Asli serem, lumayan viral nih kasusnya, setuju gak?",netral
"Btw guys, jangan takut speak up soal ketidakadilan, tetap waspada guys 💪",positif
"Asli serem, liat-liat dulu aja deh, tetap waspada guys 💪",netral
"Miris banget, udah kayak negara tanpa hukum, any thoughts?",negatif
"Baru ngeh deh, kalo rakyat kecil, pasti udah ditangkap tuh, semoga bermanfaat",negatif
"Serius deh, udah kayak negara tanpa hukum, good vibes only",negatif
"Nyata banget ini, kita bayar pajak buat ditontonin doang?, ini opini pribadi",negatif
"Asli parah, kok bisa diem aja sih? 😤, good vibes only",negatif
"Anjir sumpah, masyarakat gak boleh diam aja sih, sekian aja sih",positif
"Gue baru kepikiran, polisinya malah nontonin, sumpah absurd, semoga bermanfaat",negatif
"Asli parah, doain korban kuat dan sehat terus, any thoughts?",positif
"Kocak tapi miris, semoga pelaku dan pembiar dihukum adil, penasaran ama opini kalian",positif
"Menurut gw, semoga pelaku dan pembiar dihukum adil, good vibes only",positif
"Asli parah, masyarakat gak boleh diam aja sih, let’s discuss",positif
"Gue gak habis pikir, gak ngerti ama logika aparat sekarang, gak ada maksud jelek",negatif
"Bener juga ya, masa kejadian kayak gitu ga ditindak?, good vibes only",negatif
"Menurut gw, jangan sampe kejadian kayak gini keulang lagi, sekilas pikiran aja",positif
"Nyata banget ini, rame banget yang repost, cuma share aja",netral
"Lo pernah liat video itu gak, kayaknya bakal panjang urusannya, gak ada maksud jelek",netral
"Ini mah keterlaluan, semoga pelaku dihukum setimpal, santai aja bacanya",positif
"Gak masuk akal sih, semoga institusi berbenah, cuma share aja",positif
"Gue gak habis pikir, banyak yang masih debat soal video itu, apa pendapat kalian?",netral
"Serius deh, semoga pelaku dihukum setimpal, semoga bermanfaat",positif
"Ini mah keterlaluan, jangan-jangan udah biasa diem aja?, gak ada maksud jelek",negatif
"Fix banget, semoga ini jadi titik balik perubahan, peace all ✌️",positif
"Gokil sih, respect sama orang yang rekam dan sebarin videonya, tetap waspada guys 💪",positif
"Ini mah keterlaluan, viral kayak gini penting biar dibuka matanya, ini opini pribadi",positif
"Bener juga ya, gak ngerti ama logika aparat sekarang, gimana menurut lo?",negatif
"Nyata banget ini, gak ngerti ama logika aparat sekarang, peace all ✌️",negatif
"Nyata banget ini, masa kejadian kayak gitu ga ditindak?, curious ama pendapat lain",negatif
"Gue baru kepikiran, mudah-mudahan jadi pelajaran buat semuanya, apa pendapat kalian?",positif
"Baru ngeh deh, malu banget ama instansi yang harusnya melindungi, apa pendapat kalian?",negatif
"Gak masuk akal sih, tugas polisi bukan jadi kameramen, any thoughts?",negatif
"Kocak tapi miris, masih coba cerna kenapa gak ada yang bantu, sekilas pikiran aja",netral
"Kocak tapi miris, respect sama orang yang rekam dan sebarin videonya, no hate ya",positif
"Gokil sih, mudah-mudahan jadi pelajaran buat semuanya, apa pendapat kalian?",positif
"Baru ngeh deh, mudah-mudahan jadi pelajaran buat semuanya, setuju gak?",positif
"Serius deh, udah kayak negara tanpa hukum, gimana menurut lo?",negatif
"Miris banget, ini bukan cuma salah pelaku, yang diem juga bersalah, gak ada maksud jelek",negatif
"Gue gak habis pikir, debt collector liar makin berani karena dibiarin, gak ada maksud jelek",negatif
"Kocak tapi miris, jangan-jangan udah biasa diem aja?, cuma share aja",negatif
"Bener juga ya, masyarakat gak boleh diam aja sih, cmiiw ya",positif
"Gak masuk akal sih, pengen tau ending-nya gimana nanti, lagi rame nih",netral
"Asli serem, viral kayak gini penting biar dibuka matanya, lagi rame nih",positif
"Asli serem, respect sama orang yang rekam dan sebarin videonya, peace all ✌️",positif
"Fix banget, doain korban kuat dan sehat terus, semoga bermanfaat",positif
"Lo pernah liat video itu gak, semoga korban dapet bantuan hukum, let’s discuss",positif
"Bener juga ya, semoga Polri mau introspeksi, santai aja bacanya",positif
"Gue setuju sih, jangan-jangan udah biasa diem aja?, apa pendapat kalian?",negatif
"Lo pernah liat video itu gak, bikin malu banget sih polisi cuma rekam doang, ini opini pribadi",negatif
"Menurut gw, miris banget lihat pembiaran kekerasan gitu, apa pendapat kalian?",negatif
"Menurut gw, kok bisa diem aja sih? 😤, sekilas pikiran aja",negatif
"Miris banget, ini bukan cuma salah pelaku, yang diem juga bersalah, gimana menurut lo?",negatif
"Ini mah keterlaluan, jangan-jangan udah biasa diem aja?, gimana menurut lo?",negatif
"Anjir sumpah, bingung ama kronologinya, penasaran ama opini kalian",netral
"Sadar gak sih, penting banget edukasi hukum ke masyarakat, gimana menurut lo?",positif
"Serius deh, penting banget edukasi hukum ke masyarakat, apa pendapat kalian?",positif
"Baru ngeh deh, belum ngerti konteks lengkapnya, semoga bermanfaat",netral
"Gue baru kepikiran, malu banget ama instansi yang harusnya melindungi, tetap waspada guys 💪",negatif
"Gue gak habis pikir, semoga pelaku dan pembiar dihukum adil, gak ada maksud jelek",positif
"Fix banget, fungsi polisi buat apa kalo gini?, peace all ✌️",negatif
"Anjir sumpah, jangan-jangan udah biasa diem aja?, gimana menurut lo?",negatif
"Bener juga ya, semoga Polri mau introspeksi, cuma share aja",positif
"Miris banget, tugas polisi bukan jadi kameramen, gimana menurut lo?",negatif
"Gokil sih, masih coba cerna kenapa gak ada yang bantu, tetap waspada guys 💪",netral
"Gak masuk akal sih, ini kalo gak viral, bakalan hilang gitu aja, gimana menurut lo?",negatif
"Btw guys, ini bukan cuma salah pelaku, yang diem juga bersalah, semoga bermanfaat",negatif
"Ini mah keterlaluan, harusnya viral biar ditindak, ini opini pribadi",positif
"Sadar gak sih, masa kejadian kayak gitu ga ditindak?, sekilas pikiran aja",negatif
"Gue baru kepikiran, harusnya viral biar ditindak, setuju gak?",positif
"Nyata banget ini, penting banget edukasi hukum ke masyarakat, lagi rame nih",positif
"Ini mah keterlaluan, penasaran sama klarifikasi dari pihak polisi, any thoughts?",netral
"Bener juga ya, masa kejadian kayak gitu ga ditindak?, no hate ya",negatif
"Bener juga ya, semoga korban dapet bantuan hukum, curious ama pendapat lain",positif
"Bener juga ya, mudah-mudahan jadi pelajaran buat semuanya, santai aja bacanya",positif
"Sadar gak sih, lagi trending banget di explore, ini opini pribadi",netral
"Bener juga ya, semoga korban dapet bantuan hukum, penasaran ama opini kalian",positif
"Nyata banget ini, ini kalo gak viral, bakalan hilang gitu aja, sekian aja sih",negatif
"Gue baru kepikiran, semoga institusi berbenah, curious ama pendapat lain",positif
"Gak masuk akal sih, itu debt collector udah kayak preman, gimana menurut lo?",negatif
"Gokil sih, semoga korban dapet keadilan 🙏, gak ada maksud jelek",positif
"Sadar gak sih, masih coba cerna kenapa gak ada yang bantu, let’s discuss",netral
"Serius deh, kalo rakyat kecil, pasti udah ditangkap tuh, lagi rame nih",negatif
"Gue setuju sih, doain korban kuat dan sehat terus, penasaran ama opini kalian",positif
"Asli parah, lagi trending banget di explore, semoga bermanfaat",netral
"Gue baru kepikiran, belum ngerti konteks lengkapnya, santai aja bacanya",netral
"Nyata banget ini, penting banget edukasi hukum ke masyarakat, tetap waspada guys 💪",positif
"Gak masuk akal sih, bener-bener kehilangan rasa aman sih, setuju gak?",negatif
"Gue gak habis pikir, kebetulan nongol terus di FYP, cmiiw ya",netral
"Gue setuju sih, baru liat videonya rame di X, let’s discuss",netral
"Sadar gak sih, kalo rakyat kecil, pasti udah ditangkap tuh, no hate ya",negatif
"Btw guys, semoga Polri mau introspeksi, cmiiw ya",positif
"Fix banget, lumayan viral nih kasusnya, let’s discuss",netral
"Lo pernah liat video itu gak, parahnya bukan main, udah jatuh ditimpa kamera polisi, no hate ya",negatif
"Kocak tapi miris, respect sama orang yang rekam dan sebarin videonya, any thoughts?",positif
"Gue baru kepikiran, ini bukan cuma salah pelaku, yang diem juga bersalah, gimana menurut lo?",negatif
"Menurut gw, kalo rakyat kecil, pasti udah ditangkap tuh, penasaran ama opini kalian",negatif
"Kocak tapi miris, debt collector liar makin berani karena dibiarin, tetap waspada guys 💪",negatif
"Fix banget, harusnya viral biar ditindak, any thoughts?",positif
"Anjir sumpah, pro kontra banget sih ini, sekilas pikiran aja",netral
"Gokil sih, kok bisa kejadian di depan mapolri?, cmiiw ya",negatif
"Baru ngeh deh, liat-liat dulu aja deh, setuju gak?",netral
"Gue gak habis pikir, bener-bener kehilangan rasa aman sih, santai aja bacanya",negatif
"Btw guys, kita harus bareng-bareng jaga keadilan, good vibes only",positif
"Serius deh, kita bayar pajak buat ditontonin doang?, ini opini pribadi",negatif
"Gue baru kepikiran, akhirnya banyak yang buka suara soal ini 👏, semoga bermanfaat",positif
"Miris banget, akhirnya banyak yang buka suara soal ini 👏, any thoughts?",positif
"Miris banget, itu debt collector udah kayak preman, peace all ✌️",negatif
"Asli parah, semoga korban dapet bantuan hukum, cuma share aja",positif
"Gokil sih, kebetulan nongol terus di FYP, tetap waspada guys 💪",netral
"Lo pernah liat video itu gak, jangan takut speak up soal ketidakadilan, sekian aja sih",positif
"Menurut gw, bikin malu banget sih polisi cuma rekam doang, cuma share aja",negatif
"Menurut gw, jangan takut speak up soal ketidakadilan, sekian aja sih",positif
"Asli parah, semoga pelaku dan pembiar dihukum adil, cmiiw ya",positif
komentar,sentimen
"Gak masuk akal sih, itu debt collector udah kayak preman, tetap waspada guys 💪",Marah
"Serius deh, jangan takut speak up soal ketidakadilan, any thoughts?",Takut
"Miris banget, debt collector liar makin berani karena dibiarin, curious ama pendapat lain",Positif
"Btw guys, belum ngerti konteks lengkapnya, sekilas pikiran aja",lainnya
"Bener juga ya, udah kayak negara tanpa hukum, tetap waspada guys 💪",lainnya
"Fix banget, miris banget lihat pembiaran kekerasan gitu, penasaran ama opini kalian",lainnya
"Fix banget, bikin malu banget sih polisi cuma rekam doang, setuju gak?",Positif
"Serius deh, kebetulan nongol terus di FYP, no hate ya",Positif
"Asli parah, debt collector liar makin berani karena dibiarin, good vibes only",Positif
"Bener juga ya, doain korban kuat dan sehat terus, curious ama pendapat lain",Positif
"Lo pernah liat video itu gak, masih nunggu penjelasan dari pihak berwenang, good vibes only",Positif
"Baru ngeh deh, semoga pelaku dan pembiar dihukum adil, penasaran ama opini kalian",lainnya
"Gue setuju sih, tugas polisi bukan jadi kameramen, cuma share aja",Positif
"Gue baru kepikiran, jangan-jangan udah biasa diem aja?, semoga bermanfaat",Netral
"Btw guys, tugas polisi bukan jadi kameramen, semoga bermanfaat",lainnya
"Ini mah keterlaluan, udah kayak negara tanpa hukum, penasaran ama opini kalian",lainnya
"Baru ngeh deh, akhirnya banyak yang buka suara soal ini 👏, ini opini pribadi",lainnya
"Nyata banget ini, udah kayak negara tanpa hukum, santai aja bacanya",Marah
"Fix banget, kok bisa kejadian di depan mapolri?, tetap waspada guys 💪",Positif
"Ini mah keterlaluan, polisinya malah nontonin, sumpah absurd, setuju gak?",Positif
"Anjir sumpah, bikin malu banget sih polisi cuma rekam doang, good vibes only",Marah
"Anjir sumpah, akhirnya banyak yang buka suara soal ini 👏, penasaran ama opini kalian",Marah
"Anjir sumpah, kalo rakyat kecil, pasti udah ditangkap tuh, setuju gak?",Marah
"Nyata banget ini, tugas polisi bukan jadi kameramen, gak ada maksud jelek",Negatif
"Serius deh, jangan-jangan udah biasa diem aja?, any thoughts?",Netral
"Gak masuk akal sih, masih coba cerna kenapa gak ada yang bantu, peace all ✌️",Marah
"Sadar gak sih, baru liat videonya rame di X, penasaran ama opini kalian",lainnya
"Btw guys, pengen tau ending-nya gimana nanti, let’s discuss",lainnya
"Serius deh, lumayan viral nih kasusnya, cuma share aja",Marah
"Miris banget, pro kontra banget sih ini, apa pendapat kalian?",Tanya
"Sadar gak sih, kok bisa diem aja sih? 😤, any thoughts?",Positif
"Gue setuju sih, itu debt collector udah kayak preman, cmiiw ya",Positif
"Kocak tapi miris, semoga Polri mau introspeksi, santai aja bacanya",Marah
"Gue setuju sih, kalo rakyat kecil, pasti udah ditangkap tuh, setuju gak?",Marah
"Nyata banget ini, kita bayar pajak buat ditontonin doang?, any thoughts?",Tanya
"Gue baru kepikiran, parahnya bukan main, udah jatuh ditimpa kamera polisi, cuma share aja",Negatif
"Ini mah keterlaluan, bikin malu banget sih polisi cuma rekam doang, gak ada maksud jelek",Negatif
"Miris banget, semoga pelaku dan pembiar dihukum adil, peace all ✌️",lainnya
"Ini mah keterlaluan, semoga pelaku dan pembiar dihukum adil, peace all ✌️",lainnya
"Baru ngeh deh, semoga korban dapet keadilan 🙏, apa pendapat kalian?",Tanya
"Kocak tapi miris, harusnya viral biar ditindak, cmiiw ya",lainnya
"Anjir sumpah, kok bisa diem aja sih? 😤, let’s discuss",Marah
"Gokil sih, respect sama orang yang rekam dan sebarin videonya, no hate ya",Positif
"Miris banget, kita bayar pajak buat ditontonin doang?, gimana menurut lo?",Tanya
"Miris banget, masyarakat gak boleh diam aja sih, penasaran ama opini kalian",lainnya
"Miris banget, masa kejadian kayak gitu ga ditindak?, lagi rame nih",lainnya
"Nyata banget ini, pengen tau ending-nya gimana nanti, ini opini pribadi",lainnya
"Bener juga ya, kita bayar pajak buat ditontonin doang?, sekian aja sih",lainnya
"Kocak tapi miris, udah kayak negara tanpa hukum, tetap waspada guys 💪",lainnya
"Fix banget, semoga korban dapet bantuan hukum, semoga bermanfaat",lainnya
"Ini mah keterlaluan, penting banget edukasi hukum ke masyarakat, sekilas pikiran aja",Sedih
"Nyata banget ini, malu banget ama instansi yang harusnya melindungi, no hate ya",lainnya
"Serius deh, polisinya malah nontonin, sumpah absurd, let’s discuss",lainnya
"Lo pernah liat video itu gak, akhirnya banyak yang buka suara soal ini 👏, lagi rame nih",lainnya
"Serius deh, malu banget ama instansi yang harusnya melindungi, lagi rame nih",lainnya
"Miris banget, tugas polisi bukan jadi kameramen, sekilas pikiran aja",lainnya
"Gue gak habis pikir, itu debt collector udah kayak preman, tetap waspada guys 💪",lainnya
"Gue setuju sih, fungsi polisi buat apa kalo gini?, penasaran ama opini kalian",Positif
"Menurut gw, mudah-mudahan jadi pelajaran buat semuanya, curious ama pendapat lain",lainnya
"Btw guys, masa kejadian kayak gitu ga ditindak?, gimana menurut lo?",Tanya
"Baru ngeh deh, bikin malu banget sih polisi cuma rekam doang, setuju gak?",Positif
"Gue gak habis pikir, semoga korban dapet bantuan hukum, santai aja bacanya",Marah
"Bener juga ya, belum jelas juga siapa yang bener, cuma share aja",Promosi/Spam
"Bener juga ya, jangan takut speak up soal ketidakadilan, any thoughts?",Takut
"Serius deh, baru liat videonya rame di X, let’s discuss",lainnya
"Kocak tapi miris, ini bukan cuma salah pelaku, yang diem juga bersalah, gimana menurut lo?",Negatif
"Gokil sih, akhirnya banyak yang buka suara soal ini 👏, penasaran ama opini kalian",Positif
"Gue gak habis pikir, semoga Polri mau introspeksi, cuma share aja",Promosi/Spam
"Bener juga ya, malu banget ama instansi yang harusnya melindungi, semoga bermanfaat",lainnya
"Gue setuju sih, itu debt collector udah kayak preman, no hate ya",Positif
"Menurut gw, kok bisa kejadian di depan mapolri?, any thoughts?",Positif
"Gue gak habis pikir, fungsi polisi buat apa kalo gini?, apa pendapat kalian?",Tanya
"Menurut gw, rame banget debatnya di medsos, sekian aja sih",lainnya
"Ini mah keterlaluan, jangan-jangan udah biasa diem aja?, peace all ✌️",Netral
"Baru ngeh deh, pengen tau ending-nya gimana nanti, santai aja bacanya",Marah
"Gokil sih, kayaknya bakal panjang urusannya, setuju gak?",Positif
"Lo pernah liat video itu gak, lumayan viral nih kasusnya, curious ama pendapat lain",Marah
"Gak masuk akal sih, harusnya viral biar ditindak, tetap waspada guys 💪",Marah
"Lo pernah liat video itu gak, semoga korban dapet keadilan 🙏, santai aja bacanya",Marah
"Nyata banget ini, tugas polisi bukan jadi kameramen, curious ama pendapat lain",lainnya
"Ini mah keterlaluan, kalo rakyat kecil, pasti udah ditangkap tuh, let’s discuss",Marah
"Gue setuju sih, udah kayak negara tanpa hukum, gimana menurut lo?",Positif
"Menurut gw, belum tau latar belakangnya, curious ama pendapat lain",lainnya
"Lo pernah liat video itu gak, belum jelas juga siapa yang bener, sekilas pikiran aja",lainnya
"Lo pernah liat video itu gak, masih banyak orang baik yang peduli, sekian aja sih",lainnya
"Miris banget, kita bayar pajak buat ditontonin doang?, any thoughts?",Tanya
"Baru ngeh deh, pengen tau ending-nya gimana nanti, apa pendapat kalian?",Tanya
"Bener juga ya, liat-liat dulu aja deh, no hate ya",lainnya
"Anjir sumpah, masyarakat gak boleh diam aja sih, cmiiw ya",Marah
"Btw guys, respect sama orang yang rekam dan sebarin videonya, sekilas pikiran aja",Positif
"Asli serem, akhirnya banyak yang buka suara soal ini 👏, santai aja bacanya",Marah
"Gak masuk akal sih, masa kejadian kayak gitu ga ditindak?, gak ada maksud jelek",Marah
"Miris banget, viral kayak gini penting biar dibuka matanya, apa pendapat kalian?",Tanya
"Bener juga ya, semoga institusi berbenah, penasaran ama opini kalian",lainnya
"Menurut gw, penting banget edukasi hukum ke masyarakat, cuma share aja",Sedih
"Gokil sih, akhirnya banyak yang buka suara soal ini 👏, apa pendapat kalian?",Positif
"Miris banget, masih banyak orang baik yang peduli, good vibes only",Positif
"Nyata banget ini, akhirnya banyak yang buka suara soal ini 👏, semoga bermanfaat",lainnya
"Asli parah, doain korban kuat dan sehat terus, any thoughts?",Positif
"Baru ngeh deh, masa kejadian kayak gitu ga ditindak?, penasaran ama opini kalian",lainnya
"Fix banget, semoga institusi berbenah, no hate ya",lainnya
"Kocak tapi miris, tindakan kayak gini harusnya dilawan bareng-bareng, let’s discuss",Marah
"Btw guys, semoga korban dapet keadilan 🙏, any thoughts?",Tanya
